ID,Name,Sex,Age,Height,Weight,NOC,Games,Year,Season,City,Sport,Event,Medal
112580,Gril Snorroeggen,F,23,177,NA,NOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Gold
112580,Gril Snorroeggen,F,27,177,NA,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
112588,Emma Laura Snowsill (-Frodeno),F,27,161,48,AUS,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,Gold
112592,Katelin Snyder (-Guregian),F,28,163,50,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
112593,Kyle Frederick Snyder,M,20,180,102,USA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
112597,"Philippus Albertus Borman ""Philip"" Snyman",M,29,188,95,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
112599,Nataliya Anatolyevna Snytina (-Medvedtseva),F,22,NA,NA,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
112616,Marcos Pinto Rizzo Soares,M,19,173,68,BRA,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,Gold
112623,Vyacheslav Georgiyevich Sobchenko,M,23,187,86,URS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Gold
112623,Vyacheslav Georgiyevich Sobchenko,M,31,187,86,URS,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Gold
112627,Ryszard Tadeusz Sobczak,M,24,184,78,POL,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",Bronze
112627,Ryszard Tadeusz Sobczak,M,28,184,78,POL,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Team",Silver
112646,Rishod Rashidovich Sobirov,M,21,168,66,UZB,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,Bronze
112646,Rishod Rashidovich Sobirov,M,25,168,66,UZB,2012 Summer,2012,Summer,London,Judo,Judo Men's Extra-Lightweight,Bronze
112646,Rishod Rashidovich Sobirov,M,29,168,66,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,Bronze
112647,Rafael Augusto Sbis do Nascimento,M,23,173,71,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze
112658,Yevgeniya Viktorovna Soboleva-Khokhriakova,F,27,180,75,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
112664,Marta de Souza Sobral,F,32,190,74,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
112664,Marta de Souza Sobral,F,36,190,74,BRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
112668,"Kathryn Michele ""Kate"" Sobrero-Markgraf",F,24,170,61,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
112668,"Kathryn Michele ""Kate"" Sobrero-Markgraf",F,27,170,61,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
112668,"Kathryn Michele ""Kate"" Sobrero-Markgraf",F,31,170,61,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
112674,Andrei Socaci,M,18,164,75,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,Silver
112686,Jack Sock,M,23,191,84,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,Gold
112686,Jack Sock,M,23,191,84,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,Bronze
112704,Hans Anders Sdergren,M,28,182,77,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
112704,Hans Anders Sdergren,M,32,182,77,SWE,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
112705,Erik Benny Sdergren,M,27,174,64,SWE,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
112706,Karl Hkan Sdergren,M,24,175,85,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
112706,Karl Hkan Sdergren,M,28,175,85,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
112714,Per Michael Sderlund,M,22,181,75,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
112719,Dan Olof Sderstrm,M,31,173,76,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
112722,Marit Kjellsdotter Sderstrm (-Nord),F,25,171,65,SWE,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,Silver
112747,Filippo Soffici,M,22,192,89,ITA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Bronze
112748,Rakhmat Sukra Sofiadi,M,22,177,82,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
112753,"Nicoleta Daniela ""Dana"" ofronie",F,16,146,37,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Gold
112753,"Nicoleta Daniela ""Dana"" ofronie",F,16,146,37,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,Silver
112765,"Robert Raymond ""Bob"" Sohl",M,20,NA,NA,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
112772,Edwin Cheruiyot Soi,M,22,168,53,KEN,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",Bronze
112775,Jani Markus Soininen,M,25,171,59,FIN,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
112775,Jani Markus Soininen,M,25,171,59,FIN,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver
112778,Vctor Manuel Sojo Jimnez,M,24,170,64,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
112785,Tiit Sokk,M,23,192,99,URS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Gold
112788,Frantiek Sokol,M,29,194,85,TCH,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Bronze
112790,Aleksandr Sergeyevich Sokolov,M,30,193,97,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
112798,Igor Aleksandrovich Sokolov,M,22,181,90,URS,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres",Gold
112800,Nikolay Nikolayevich Sokolov,M,29,171,63,URS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
112804,Valerian Sergeyevich Sokolov,M,22,170,54,URS,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Bantamweight,Gold
112805,Viktor Alekseyevich Sokolov,M,22,192,88,URS,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
112811,Nataliya Dmitriyevna Sokolova (Kulichkova-),F,26,164,55,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
112815,Yelena Aleksandrovna Sokolova (Kremnyova-),F,26,170,61,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Silver
112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,22,190,74,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,26,190,74,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Silver
112823,Irina Borisovna Sokolovskaya,F,25,186,72,RUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Bronze
112830,Beata Sokoowska-Kulesza,F,26,160,59,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
112830,Beata Sokoowska-Kulesza,F,30,160,59,POL,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
112831,Andrzej Sokoowski,M,27,192,82,POL,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,Bronze
112846,Vlado ola,M,35,194,94,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold
112853,Joaqun Solano Chagoya,M,35,NA,NA,MEX,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
112869,Magnar Solberg,M,31,180,68,NOR,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 20 kilometres,Gold
112869,Magnar Solberg,M,31,180,68,NOR,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
112869,Magnar Solberg,M,34,180,68,NOR,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 20 kilometres,Gold
112872,Sanna Charlotte Solberg,F,26,178,70,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
112873,"Elsa Katrine ""Trine"" Solberg-Hattestad",F,30,173,76,NOR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Javelin Throw,Bronze
112873,"Elsa Katrine ""Trine"" Solberg-Hattestad",F,34,173,76,NOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,Gold
112880,Veniamin Vasilyevich Soldatenko,M,33,175,63,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Silver
112897,"Francisco ""Paco"" Soler Atencia",M,22,170,69,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold
112900,Yolanda Soler Grajera,F,25,150,48,ESP,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Extra-Lightweight,Bronze
112904,Franck Robert Bernard Solforosi,M,31,184,70,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
112905,Marco Solfrini,M,22,196,89,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
112907,Nina Solheim,F,29,170,70,NOR,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Heavyweight,Silver
112932,Odlanier Sols Fonte,M,24,180,91,CUB,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Heavyweight,Gold
112937,Petrissa Solja,F,22,168,67,GER,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Silver
112941,Stig Oskar Sollander,M,29,NA,NA,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
112947,Melitta Sollmann (-Schack),F,21,170,73,GDR,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Silver
112950,Damir olman,M,19,200,93,YUG,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
112950,Damir olman,M,26,200,93,YUG,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Silver
112953,Hope Amelia Solo (-Stevens),F,27,175,69,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
112953,Hope Amelia Solo (-Stevens),F,30,175,69,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
112955,Nikolay Ivanovich Solodukhin,M,25,164,65,URS,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Lightweight,Gold
112959,Nikolay Mikhaylovich Sologubov,M,31,178,84,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
112959,Nikolay Mikhaylovich Sologubov,M,35,178,84,URS,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
112962,Vasily Anatolyevich Solomin,M,23,171,60,URS,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Lightweight,Bronze
112966,Jarrin Solomon,M,26,165,73,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
112987,Olga Anatolyevna Solovova (-Tseytsina),F,27,183,73,URS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
112989,Nikolay Nikolayevich Solovyov,M,25,NA,NA,URS,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold
112995,Ignacio Solozbal Igartua,M,26,185,80,ESP,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
112996,Roberto Solozbal Villanueva,M,22,NA,NA,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold
112998,Hocine Soltani,M,19,165,60,ALG,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Featherweight,Bronze
112998,Hocine Soltani,M,23,165,60,ALG,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,Gold
113001,Wilfried Soltau,M,40,NA,NA,GER,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
113001,Wilfried Soltau,M,40,NA,NA,GER,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Bronze
113011,Ern Solymosi,M,20,186,78,HUN,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Bronze
113021,Velimir Sombolac,M,21,169,71,YUG,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Gold
113022,Joyce Sombroek,F,21,179,64,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold
113022,Joyce Sombroek,F,25,179,64,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
113033,Mika Someya,F,25,166,65,JPN,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Gold
113034,Pter Somfai,M,36,188,85,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Bronze
113048,Ren Sommerfeldt,M,27,175,68,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
113048,Ren Sommerfeldt,M,31,175,68,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
113055,"Lajos Somodi, Sr.",M,27,NA,NA,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Bronze
113066,Son Gap-Do,M,24,160,48,KOR,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Bronze
113078,Son Mi-Na,F,19,166,60,KOR,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Silver
113078,Son Mi-Na,F,23,166,60,KOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Gold
113079,Son Min-Han,M,25,179,85,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
113083,Son Seung-Mo,M,24,182,79,KOR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Singles,Silver
113084,Son Tae-Jin,M,20,176,68,KOR,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Men's Featherweight,Gold
113109,Song Dae-Nam,M,33,178,85,KOR,2012 Summer,2012,Summer,London,Judo,Judo Men's Middleweight,Gold
113117,Song Hai-Rim,F,23,167,67,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze
113122,Song Jae-Geun,M,17,NA,NA,KOR,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
113125,Song Ji-Hyeon,F,19,180,72,KOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Gold
113127,Song Jin-U,M,34,180,75,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
113136,Song Myeong-Seop,M,20,177,68,KOR,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Featherweight,Bronze
113137,Song Nina,F,24,179,65,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
113138,Song Qingling,F,22,174,69,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
113141,Song Seog-U,M,22,173,67,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
113144,Song Seong-Tae,M,28,177,73,KOR,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Silver
113146,Song Seung-Jun,M,28,183,105,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
113150,Song Sun-Cheon,M,22,163,57,KOR,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Bantamweight,Silver
113155,Song Xiaobo,F,25,182,75,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
113163,Darius Songaila,M,22,204,110,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze
113169,Rebecca Soni,F,21,173,61,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,Silver
113169,Rebecca Soni,F,21,173,61,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,Gold
113169,Rebecca Soni,F,21,173,61,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
113169,Rebecca Soni,F,25,173,61,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Silver
113169,Rebecca Soni,F,25,173,61,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Gold
113169,Rebecca Soni,F,25,173,61,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
113175,Chanatip Sonkham,F,21,166,49,THA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Flyweight,Bronze
113176,Moustapha Sonko,M,28,192,92,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
113177,Snke Snksen,M,38,191,84,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
113192,Isamu Sonoda,M,29,177,80,JPN,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Middleweight,Gold
113220,Matteo Soragna,M,28,197,93,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
113224,Massinet Sorcinelli,M,26,NA,NA,BRA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Bronze
113242,Jana Sorgers (-Rau),F,21,181,77,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Gold
113242,Jana Sorgers (-Rau),F,28,181,77,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
113243,Cdric Sorhaindo,M,28,192,110,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
113243,Cdric Sorhaindo,M,32,192,110,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
113246,Sixto Soria Cabrera,M,22,188,81,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Heavyweight,Silver
113258,Josef orm,M,32,185,84,TCH,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Silver
113259,Pasi Martti Sormunen,M,23,185,91,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
113264,Slobodan Soro,M,29,196,100,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze
113264,Slobodan Soro,M,33,196,100,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
113266,Anioara Sorohan-Minea,F,21,177,69,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Gold
113266,Anioara Sorohan-Minea,F,25,177,69,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze
113269,Oleksandr Dmytrovych Sorokalet,M,29,194,89,URS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Silver
113271,Stanislav Nikolayevich Sorokin,M,23,157,51,URS,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,Bronze
113273,Vitaly Ivanovich Sorokin,M,20,176,68,URS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
113274,Hanna Valerivna Sorokina,F,24,168,56,UKR,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Springboard,Bronze
113276,Valeriya Mikhaylovna Sorokina,F,28,170,56,RUS,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Doubles,Bronze
113280,Soronzonboldyn Battsetseg,F,22,170,67,MGL,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
113302,Jos Ernesto Sosa,M,23,179,73,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
113314,Milutin oki,M,22,181,80,YUG,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Gold
113323,Aleksandar otar,M,24,196,102,YUG,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Gold
113323,Aleksandar otar,M,36,196,102,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
113325,Franjo otari,M,28,NA,NA,YUG,1948 Summer,1948,Summer,London,Football,Football Men's Football,Silver
113326,Colleen Sostorics,F,22,163,76,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
113326,Colleen Sostorics,F,26,163,76,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
113326,Colleen Sostorics,F,30,163,76,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
113339,Kelly Jade Sotherton,F,27,178,66,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Heptathlon,Bronze
113352,Adelina Dmitriyevna Sotnikova,F,17,163,NA,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Women's Singles,Gold
113354,Yuliya Vladimirovna Sotnikova,F,29,170,60,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
113376,Rafael Soto Andrade,M,46,172,74,ESP,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
113380,Javier Sotomayor Sanabria,M,24,193,80,CUB,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,Gold
113380,Javier Sotomayor Sanabria,M,32,193,80,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's High Jump,Silver
113381,Lorenzo Sotomayor Collazo,M,31,185,64,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,Silver
113382,Koji Sotomura,M,26,164,57,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Bronze
113382,Koji Sotomura,M,26,164,57,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
113385,Leo Sotornk,M,22,NA,NA,TCH,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,Bronze
